X,Y,Z
-0.14406344294548035,-0.13867248594760895,1.5781339406967163
0.1610669493675232,-0.23872165381908417,1.4695864915847778
0.5231571197509766,0.2353367805480957,0.8109850883483887
0.4305672347545624,0.14325076341629028,1.2574374675750732
0.1517615169286728,-0.34025293588638306,1.4260330200195312
-0.6786817908287048,-0.6544107794761658,0.822649359703064
-0.09068617969751358,-0.28175824880599976,1.5365288257598877
-0.19926638901233673,-0.7638475894927979,0.9996403455734253
-0.9048059582710266,-0.08068202435970306,1.2816073894500732
-0.815324068069458,0.035490483045578,1.3888745307922363
-0.8174896240234375,-0.4996062219142914,1.0529676675796509
-0.5783531665802002,0.731519341468811,0.7087298631668091
0.3995223641395569,0.3944029211997986,1.1460813283920288
-0.8838780522346497,-0.45482051372528076,0.8186464309692383
-0.5232171416282654,0.7593643665313721,0.7296714782714844
0.09610846638679504,0.7405227422714233,0.7520308494567871
0.5117838382720947,-0.25820374488830566,0.8979337811470032
-0.17317339777946472,0.40696603059768677,1.5159175395965576
0.5351260900497437,-0.09897783398628235,0.7823470830917358
0.5427350997924805,0.17853519320487976,0.8100632429122925
-0.7113310098648071,0.6734576225280762,0.8405975699424744
-0.09752240031957626,0.20371411740779877,1.5671929121017456
-0.15391820669174194,0.4771153926849365,1.4770234823226929
-1.0246849060058594,0.16464480757713318,0.7681161165237427
-1.0268419981002808,0.12104795128107071,0.9733632802963257
0.33565962314605713,0.49295079708099365,1.1448442935943604
-0.6683459877967834,0.5729082226753235,0.5118695497512817
-0.7266408801078796,-0.4108434021472931,1.2971776723861694
-0.9865604639053345,0.13962043821811676,0.6166859269142151
-0.6229467391967773,0.3263564705848694,1.4502995014190674
-0.9097023010253906,0.2573525905609131,1.2082443237304688
0.11816341429948807,-0.5868733525276184,1.2230596542358398
0.13761217892169952,0.07023470848798752,1.5191072225570679
-0.3858602046966553,0.24489188194274902,1.5620096921920776
-0.836234450340271,-0.37955689430236816,0.5286274552345276
0.5088801383972168,-0.24382440745830536,0.8172645568847656
0.012448353692889214,-0.7353255748748779,0.9745548367500305
0.45004671812057495,0.41672348976135254,0.7528820037841797
0.056824520230293274,0.6719411611557007,1.185349941253662
0.3843821883201599,-0.33565574884414673,1.2068586349487305
-0.6803873181343079,-0.6533428430557251,0.8976024389266968
-0.9712648987770081,0.08270132541656494,1.1745965480804443
-0.009247943758964539,-0.656785786151886,1.211696982383728
-0.486432284116745,0.7770496606826782,0.7557048797607422
0.42941802740097046,-0.3367437720298767,1.10200035572052
-0.0309818834066391,-0.19634628295898438,1.5488002300262451
-0.7067210078239441,-0.3322776257991791,1.3749736547470093
0.42674338817596436,0.44211545586586,0.9489114284515381
-0.24491670727729797,0.8082540035247803,0.738603949546814
-0.4801017642021179,-0.07622965425252914,1.5602022409439087
-0.05030103027820587,-0.758556604385376,0.8718010187149048
-0.21212778985500336,0.8195905089378357,0.9276472926139832
0.30269333720207214,0.23692379891872406,1.3740644454956055
0.2553216218948364,-0.5858548283576965,0.7568047046661377
-0.766067624092102,0.537163257598877,1.1667063236236572
0.2901502251625061,0.3852998912334442,1.3085732460021973
-0.8877803683280945,0.47130098938941956,0.9178874492645264
-0.1721973568201065,0.8036278486251831,1.0120280981063843
0.2838180661201477,-0.5895586609840393,0.8698848485946655
0.10289628803730011,-0.033289793878793716,1.5335100889205933
0.27926740050315857,0.13742558658123016,1.4267932176589966
-0.09006825089454651,0.7303751707077026,1.1831541061401367
0.19055017828941345,0.6277339458465576,1.1322369575500488
-1.0003352165222168,0.023668814450502396,1.1211469173431396
-0.1153557300567627,-0.49069011211395264,1.4281052350997925
-0.46929842233657837,-0.5458770394325256,1.3596210479736328
0.06640048325061798,-0.2101477086544037,1.5197654962539673
0.2680523991584778,0.5344513654708862,1.1908609867095947
-0.010014519095420837,-0.3420659899711609,1.4941582679748535
-0.050457194447517395,0.4887075424194336,1.448578119277954
-0.2708175778388977,0.3025636672973633,1.5558311939239502
-0.11646300554275513,0.7400566339492798,0.5907713174819946
0.17777399718761444,0.1488005518913269,1.4880096912384033
-0.010812664404511452,0.7710336446762085,0.7012003660202026
-0.8226178884506226,-0.2827792167663574,1.2925771474838257
-0.8482452630996704,0.3486579656600952,1.247206211090088
-0.15474684536457062,-0.7049146294593811,0.6201076507568359
-0.01781158149242401,-0.2640538811683655,1.529172420501709
0.08965048938989639,0.14499396085739136,1.5299782752990723
-0.45932063460350037,-0.6637461185455322,1.2128565311431885
0.45571380853652954,-0.18921653926372528,1.181412696838379
0.4635830521583557,-0.3458980321884155,0.7638843059539795
0.18424192070960999,-0.586532711982727,1.154858946800232
0.398381769657135,-0.4523405432701111,0.7632800936698914
-0.6831674575805664,-0.6445062160491943,0.9399501085281372
-0.04156274348497391,-0.7321909666061401,1.0579655170440674
-0.061023831367492676,-0.05530163645744324,1.5750038623809814
-0.057416822761297226,0.034410133957862854,1.5766355991363525
-0.23496216535568237,0.33412986993789673,1.5447360277175903
0.26117563247680664,0.6399942636489868,0.8451910018920898
-0.4603653848171234,0.06611263006925583,1.5661977529525757
-0.7227128744125366,0.6165454387664795,0.6353394985198975
-0.24742332100868225,0.09292570501565933,1.5839712619781494
0.2231706827878952,0.0071876561269164085,1.4714925289154053
-0.7930424809455872,-0.10934095084667206,1.3980257511138916
-0.6313732862472534,0.7123051285743713,0.9899209141731262
-0.48884040117263794,0.7839934825897217,0.8820217847824097
0.0183569323271513,-0.7241116762161255,0.7871128916740417
-0.5191636085510254,-0.7112200856208801,0.7418778538703918
-0.6798783540725708,0.6825373768806458,0.7571431398391724
-0.9304414987564087,-0.37719181180000305,0.8015141487121582
-0.38671568036079407,0.6564431190490723,1.303499698638916
-0.14365921914577484,0.14136628806591034,1.579795479774475
0.5323638319969177,0.20881661772727966,0.7605551481246948
0.5051481127738953,-0.22683319449424744,0.9989607334136963
-0.5758352875709534,-0.17420154809951782,0.36453425884246826
-0.9521347880363464,-0.3264869153499603,0.8213244676589966
0.22590240836143494,0.5056157112121582,1.2789595127105713
-0.78923100233078,0.545484185218811,1.107824444770813
0.46221688389778137,0.39553922414779663,0.8362042307853699
-1.037721037864685,0.06256550550460815,0.8927389979362488
0.39106354117393494,0.21063709259033203,1.2983169555664062
0.13183045387268066,-0.6645256280899048,1.0476274490356445
-0.5185628533363342,-0.20408126711845398,1.5270931720733643
-0.16775529086589813,0.7771269083023071,1.0988435745239258
-0.07503440976142883,-0.43643856048583984,1.4615052938461304
-0.8650230169296265,0.49031928181648254,1.006041169166565
-0.39949464797973633,0.807945728302002,0.8829188346862793
-0.37830621004104614,0.7367622256278992,0.5712110996246338
0.4419000446796417,0.2749912142753601,1.1712239980697632
0.025675352662801743,0.7392547726631165,1.0972599983215332
-0.11801116168498993,0.636533260345459,1.3365068435668945
-0.9616674780845642,0.11064615100622177,0.5636723041534424
-0.7321096062660217,-0.6183781623840332,0.8949693441390991
0.36878901720046997,-0.44118109345436096,1.0836724042892456
0.3307696282863617,0.4378708302974701,1.2103400230407715
0.4039471745491028,0.44152820110321045,1.0702390670776367
-0.09760618209838867,-0.018056605011224747,1.5813014507293701
-0.38284680247306824,0.11982748657464981,1.5751824378967285
-0.47209930419921875,-0.22453369200229645,1.5369553565979004
0.1328626275062561,0.7077889442443848,1.011021614074707
-0.6863347887992859,0.6517204642295837,0.6646595597267151
-0.6450911164283752,-0.5518486499786377,1.2202775478363037
0.3356515169143677,0.16601356863975525,1.3738300800323486
0.12596529722213745,-0.04106443375349045,1.5242713689804077
-0.4074530005455017,-0.24850668013095856,1.543860673904419
0.5573135614395142,0.07221903651952744,0.8467854857444763
-0.023244572803378105,0.7787191271781921,0.7427340149879456
-0.644377589225769,0.20031778514385223,1.4835681915283203
0.5327084064483643,-0.1686166226863861,0.946934700012207
-0.4987320303916931,0.06282637268304825,1.5569887161254883
-0.14743943512439728,-0.7613301277160645,0.7391297817230225
0.22849178314208984,-0.6281614303588867,0.8758934736251831
-0.9951894283294678,0.28201472759246826,0.7561400532722473
0.46383124589920044,0.3603997826576233,0.9976065158843994
-0.5437739491462708,0.6665936708450317,1.2053067684173584
0.45698827505111694,-0.29555392265319824,1.0975117683410645
-1.003708004951477,0.23093201220035553,1.0095216035842896
0.2894205152988434,0.5887394547462463,1.0652554035186768
-0.3737874925136566,-0.6475421190261841,1.271033763885498
-0.02546852082014084,-0.09751690924167633,1.566800594329834
-0.5282282829284668,0.6899244785308838,1.1662462949752808
-0.1815694123506546,-0.07682192325592041,1.5832183361053467
0.25991663336753845,0.5404977798461914,1.1948280334472656
0.03248897194862366,-0.18668271601200104,1.537674903869629
0.2940930128097534,0.2887284755706787,1.3556925058364868
0.434192955493927,-0.4153873324394226,0.9032771587371826
0.08712505549192429,0.722108006477356,1.049446940422058
-0.5261674523353577,-0.04290752112865448,1.5513306856155396
-0.21992738544940948,0.2003123164176941,1.5779600143432617
-1.0296145677566528,0.11485825479030609,0.7883918881416321
0.3301845192909241,0.5816843509674072,0.8236211538314819
0.14866739511489868,-0.6643788814544678,0.7403039932250977
0.40413743257522583,0.49253275990486145,0.865463137626648
0.22105300426483154,-0.6141603589057922,1.024887204170227
-0.3200555443763733,0.7484443783760071,0.583109974861145
0.5493720769882202,0.09819448739290237,0.7896566390991211
-0.7997592687606812,0.07397491484880447,1.406376838684082
